tconst	averageRating	numVotes
tt0084597	7.7	3725
tt0084600	6.5	160
tt0084602	6.8	171409
tt0084616	5.9	373
tt0084620	7.7	1173
tt0084621	3.4	139
tt0084623	7.5	81
tt0084625	4.8	323
tt0084628	8.0	9410
tt0084629	5.5	1152
tt0084630	7.2	3008
tt0084631	7.5	98
tt0084633	7.2	1830
tt0084634	5.4	177
tt0084636	5.6	166
tt0084645	5.6	111
tt0084646	7.3	830
tt0084648	6.6	475
tt0084649	7.6	35748
tt0084650	5.1	226
tt0084651	5.2	155
tt0084652	4.9	1002
tt0084654	7.8	6150
tt0084655	5.7	101
tt0084657	6.6	86
tt0084658	6.0	1658
tt0084661	4.7	62
tt0084662	6.4	113
tt0084664	7.2	88
tt0084667	7.7	1863
tt0084671	7.0	1361
tt0084675	6.9	2437
tt0084678	6.0	57
tt0084681	5.0	55
tt0084684	5.5	4993
tt0084690	6.0	2680
tt0084691	5.7	772
tt0084694	5.3	2013
tt0084695	5.7	11034
tt0084696	7.9	597
tt0084697	7.0	149
tt0084698	6.8	1679
tt0084699	7.0	266
tt0084702	6.5	52
tt0084704	5.4	1024
tt0084707	7.6	41319
tt0084708	5.6	151
tt0084709	6.4	130
tt0084710	7.0	72
tt0084714	6.5	718
tt0084716	6.9	1702
tt0084718	4.6	121
tt0084719	6.4	9343
tt0084720	6.1	94
tt0084721	6.5	205
tt0084723	4.5	360
tt0084724	7.0	60
tt0084725	7.0	2866
tt0084726	7.7	111467
tt0084728	6.9	954
tt0084732	6.1	4104
tt0084735	5.2	571
tt0084737	5.8	3745
tt0084738	5.3	59
tt0084739	5.8	2532
tt0084740	7.9	4414
tt0084744	6.4	83
tt0084745	5.4	12912
tt0084749	5.6	5543
tt0084750	4.5	1886
tt0084756	6.0	799
tt0084761	6.3	56
tt0084762	6.9	165
tt0084774	6.1	143
tt0084775	7.0	86
tt0084776	6.5	2117
tt0084777	7.1	20200
tt0084778	7.2	334
tt0084780	8.2	2975
tt0084781	4.3	483
tt0084782	6.4	157
tt0084783	6.5	1950
tt0084784	6.4	552
tt0084786	5.8	1407
tt0084787	8.1	365163
tt0084788	6.0	3037
tt0084793	7.7	53
tt0084796	3.5	1495
tt0084797	5.6	159
tt0084799	5.1	79
tt0084805	7.4	96691
tt0084807	7.6	816
tt0084808	7.0	588
tt0084809	5.9	11054
tt0084813	6.6	832
tt0084814	5.0	9512
tt0084818	7.4	422
tt0084821	7.0	1313
tt0084822	5.8	153
tt0084823	7.1	92
tt0084824	7.2	692
tt0084825	4.0	955
tt0084826	5.6	527
tt0084827	6.8	112157
tt0084829	5.9	665
tt0084837	6.8	95
tt0084839	6.3	291
tt0084840	6.9	119
tt0084841	5.2	299
tt0084843	6.9	1121
tt0084845	5.8	1067
tt0084846	6.0	253
tt0084847	6.6	381
tt0084848	4.1	120
tt0084849	6.4	393
tt0084854	5.8	2444
tt0084855	7.7	35476
tt0084861	6.5	1886
tt0084865	7.6	19209
tt0084866	7.2	338
tt0084867	6.5	2775
tt0084869	4.8	638
tt0084870	7.3	201
tt0084871	5.9	143
tt0084872	6.5	70
tt0084873	7.8	2824
tt0084874	7.0	1227
tt0084876	7.0	153
tt0084880	5.5	220
tt0084881	7.2	767
tt0084886	5.8	188
tt0084887	5.1	1124
tt0084893	6.9	346
tt0084894	8.3	190
tt0084897	7.1	860
tt0084898	6.9	213
tt0084899	7.1	8630
tt0084901	7.4	847
tt0084904	7.1	2387
tt0084906	5.2	75
tt0084913	6.1	113
tt0084917	7.2	24657
tt0084920	5.7	1742
tt0084921	7.3	2385
tt0084922	6.9	83
tt0084923	6.7	382
tt0084924	7.2	1681
tt0084925	6.2	83
tt0084926	6.0	69
tt0084929	6.5	125
tt0084931	3.9	638
tt0084934	8.2	12234
tt0084935	4.5	2738
tt0084938	5.5	2905
tt0084939	6.0	124
tt0084941	5.7	56
tt0084945	5.0	6244
tt0084946	6.5	409
tt0084951	6.7	137
tt0084953	7.8	2422
tt0084955	6.8	1328
tt0084956	5.8	64
tt0084958	5.0	75
tt0084961	4.9	134
tt0084962	6.4	296
tt0084965	7.3	390
tt0085121	6.3	6583
tt0085123	6.7	73
tt0085124	5.3	2902
tt0085125	5.6	2750
tt0085127	7.4	14763
tt0085128	5.1	73
tt0085134	5.4	233
tt0085137	7.6	83
tt0085138	7.3	221
tt0085141	6.2	726
tt0085143	4.4	145
tt0085144	6.9	108
tt0085146	6.0	123
tt0085148	6.4	573
tt0085154	5.9	15453
tt0085156	5.2	394
tt0085158	6.0	137
tt0085159	4.1	5710
tt0085163	6.9	92
tt0085165	6.1	628
tt0085167	3.7	333
tt0085168	6.8	191
tt0085169	6.3	405
tt0085172	6.9	124
tt0085177	4.7	90
tt0085178	8.2	1530
tt0085179	6.4	119
tt0085180	7.5	8304
tt0085181	7.1	176
tt0085182	4.5	236
tt0085183	3.2	2115
tt0085187	5.9	233
tt0085190	7.1	469
tt0085198	7.0	504
tt0085200	5.1	92
tt0085204	5.5	4813
tt0085206	3.6	86
tt0085208	6.3	1676
tt0085210	7.2	13644
tt0085211	7.5	2892
tt0085213	7.8	2515
tt0085215	7.8	2164
tt0085216	6.9	252
tt0085218	8.0	7057
tt0085220	6.0	69
tt0085224	4.3	1249
tt0085226	6.6	939
tt0085227	7.6	466
tt0085229	6.6	161
tt0085233	5.7	242
tt0085234	7.1	1456
tt0085236	5.8	1197
tt0085238	7.4	492
tt0085240	7.4	2847
tt0085241	7.2	643
tt0085244	7.2	32441
tt0085245	5.1	191
tt0085248	6.0	1992
tt0085249	4.5	344
tt0085250	4.8	823
tt0085251	6.5	396
tt0085253	5.8	3528
tt0085254	5.4	168
tt0085255	6.4	17086
tt0085260	6.7	116
tt0085265	6.4	84
tt0085266	2.0	925
tt0085267	6.4	917
tt0085269	6.7	125
tt0085271	6.5	10784
tt0085272	3.9	145
tt0085273	5.6	439
tt0085276	5.9	8310
tt0085278	6.3	114
tt0085279	6.1	605
tt0085282	5.7	247
tt0085287	5.6	272
tt0085289	5.7	800
tt0085295	6.9	692
tt0085297	7.6	2881
tt0085299	6.3	214
tt0085303	6.0	2991
tt0085305	5.5	84
tt0085308	6.7	94
tt0085311	5.7	93
tt0085312	6.4	55
tt0085315	6.7	103
tt0085316	6.8	456
tt0085318	5.0	2040
tt0085320	6.5	573
tt0085321	6.5	118
tt0085326	7.8	290
tt0085327	7.2	10262
tt0085328	5.5	2489
tt0085329	8.0	337
tt0085333	6.7	71227
tt0085334	7.9	128052
tt0085335	7.7	1437
tt0085336	7.0	102
tt0085338	3.5	79
tt0085340	6.4	185
tt0085341	5.1	303
tt0085345	7.4	582
tt0085346	6.0	9426
tt0085354	7.0	5274
tt0085356	5.2	1867
tt0085357	5.8	56
tt0085361	6.6	1982
tt0085364	7.1	61
tt0085366	5.5	858
tt0085368	6.0	133
tt0085370	7.1	1666
tt0085371	4.9	58
tt0085374	7.1	554
tt0085375	6.1	815
tt0085378	5.6	235
tt0085379	5.5	172
tt0085380	7.0	1568
tt0085382	6.1	39098
tt0085383	4.4	176
tt0085384	4.4	5473
tt0085385	5.7	4128
tt0085387	5.6	4295
tt0085388	7.3	283
tt0085389	6.3	63
tt0085390	7.1	1686
tt0085394	6.2	549
tt0085396	3.8	239
tt0085398	6.6	1136
tt0085400	7.4	1010
tt0085405	5.1	52
tt0085407	7.2	61132
tt0085408	5.6	167
tt0085409	5.0	283
tt0085411	5.9	78
tt0085412	4.7	3520
tt0085415	4.4	549
tt0085416	5.9	178
tt0085418	6.3	286
tt0085420	6.1	273
tt0085421	6.7	73
tt0085426	6.8	5537
tt0085433	7.1	82
tt0085434	4.7	782
tt0085436	8.0	51
tt0085437	5.7	132
tt0085438	5.2	78
tt0085441	2.6	199
tt0085442	4.2	354
tt0085450	5.3	5270
tt0085451	6.3	120
tt0085453	7.1	60
tt0085454	5.7	1771
tt0085460	7.7	68
tt0085461	7.6	4771
tt0085468	3.0	115
tt0085470	6.3	7776
tt0085471	4.7	108
tt0085473	5.7	1001
tt0085475	7.0	6661
tt0085477	5.9	331
tt0085478	7.2	12302
tt0085482	7.7	4744
tt0085484	6.2	118
tt0085486	3.4	1208
tt0085491	5.8	183
tt0085494	5.6	149
tt0085496	6.6	6089
tt0085499	6.2	112
tt0085501	6.7	584
tt0085503	7.0	528
tt0085512	7.1	292
tt0085513	5.1	773
tt0085514	5.1	969
tt0085515	6.3	757
tt0085516	6.2	276
tt0085518	3.6	1646
tt0085520	7.0	237
tt0085522	7.6	242
tt0085524	6.5	1893
tt0085526	3.5	59
tt0085527	7.0	216
tt0085528	4.2	77
tt0085529	5.8	948
tt0085530	5.4	93
tt0085533	7.4	1211
tt0085535	5.7	58
tt0085536	4.8	103
tt0085540	4.0	183
tt0085542	6.6	9425
tt0085544	7.8	195
tt0085546	5.0	126
tt0085547	4.4	612
tt0085549	6.2	47066
tt0085550	4.6	66
tt0085551	6.8	1062
tt0085568	6.3	291
tt0085569	4.9	74
tt0085571	5.8	162
tt0085572	3.8	62
tt0085574	5.3	1253
tt0085575	6.3	990
tt0085576	6.3	658
tt0085580	3.0	212
tt0085582	4.9	153
tt0085583	5.6	52
tt0085585	5.9	165
tt0085588	3.8	191
tt0085589	6.8	112
tt0085597	7.1	256
tt0085599	7.4	1407
tt0085601	7.2	8819
tt0085602	6.2	156
tt0085603	5.3	1578
tt0085606	6.1	244
tt0085607	4.3	96
tt0085608	5.4	308
tt0085609	5.5	62
tt0085610	8.0	116
tt0085612	6.8	82
tt0085615	6.8	12496
tt0085619	5.3	188
tt0085622	7.4	1704
tt0085625	2.3	110
tt0085626	7.0	474
tt0085627	4.9	1010
tt0085628	6.1	299
tt0085631	7.7	81
tt0085632	7.0	88
tt0085635	7.6	748
tt0085636	5.0	43209
tt0085637	6.9	326
tt0085640	6.5	2914
tt0085641	6.5	109
tt0085642	6.3	629
tt0085655	6.2	90
tt0085656	6.8	1244
tt0085659	4.6	74
tt0085660	7.1	104
tt0085662	3.2	176
tt0085665	6.3	179
tt0085666	6.3	221
tt0085667	6.4	68
tt0085671	5.7	192
tt0085672	4.0	3461
tt0085674	6.6	53
tt0085678	6.1	4856
tt0085688	5.8	174
tt0085689	5.7	164
tt0085693	6.3	3081
tt0085694	6.0	7248
tt0085695	7.2	277
tt0085696	6.3	69
tt0085698	5.8	53
tt0085701	6.7	22819
tt0085703	7.0	162
tt0085704	5.8	694
tt0085706	6.0	272
tt0085708	3.6	76
tt0085712	7.2	967
tt0085713	6.8	379
tt0085723	5.5	117
tt0085724	6.4	448
tt0085725	5.1	116
tt0085730	7.2	63
tt0085737	3.7	234
tt0085739	4.9	54
tt0085740	6.3	69
tt0085741	6.9	74
tt0085743	8.4	13013
tt0085746	6.2	147
tt0085748	8.0	938
tt0085750	3.7	39371
tt0085751	4.4	84
tt0085755	5.2	1489
tt0085756	5.0	273
tt0085758	4.5	267
tt0085760	7.4	89
tt0085763	5.0	202
tt0085764	4.4	1812
tt0085765	4.4	80
tt0085767	7.5	509
tt0085768	7.3	1175
tt0085769	7.5	861
tt0085770	2.6	403
tt0085774	7.1	76
tt0085776	7.9	1058
tt0085780	5.8	10674
tt0085781	7.2	592
tt0085785	7.2	226
tt0085792	4.7	353
tt0085794	7.8	85798
tt0085797	5.6	104
tt0085805	5.7	68
tt0085807	7.6	642
tt0085808	5.0	52
tt0085809	8.3	34821
tt0085810	7.2	77
tt0085811	6.1	29958
tt0085815	6.8	223
tt0085817	7.1	100
tt0085821	6.8	238
tt0085823	4.7	125
tt0085824	5.8	436
tt0085829	5.8	484
tt0085833	6.5	72
tt0085835	7.0	275
tt0085838	6.7	1524
tt0085839	6.7	228
tt0085840	6.9	86
tt0085841	4.0	107
tt0085843	6.6	347
tt0085846	6.3	170
tt0085850	5.9	71
tt0085852	6.2	5627
tt0085858	4.6	78
tt0085859	7.3	21013
tt0085860	4.5	66
tt0085861	3.8	101
tt0085862	6.4	10778
tt0085863	3.0	932
tt0085864	5.2	1476
tt0085866	6.3	89
tt0085867	6.6	2488
tt0085868	4.9	4018
tt0085869	4.4	109
tt0085871	6.0	659
tt0085872	6.1	1686
tt0085873	5.2	720
tt0085877	5.6	64
tt0085878	6.1	1241
tt0085880	5.9	141
tt0085882	6.9	119
tt0085883	5.0	491
tt0085886	6.1	403
tt0085891	5.3	2123
tt0085892	3.8	505
tt0085893	7.0	544
tt0085894	6.4	23994
tt0085895	6.1	359
tt0085896	7.6	668
tt0085897	5.9	334
tt0085900	6.4	2377
tt0085901	5.7	224
tt0085905	7.6	709
tt0085907	7.2	52
tt0085908	6.9	171
tt0085911	5.8	383
tt0085912	7.4	622
tt0085913	8.4	3586
tt0085916	7.2	210
tt0085918	5.1	1877
tt0085919	6.6	3273
tt0085922	6.5	60
tt0085928	5.8	84
tt0085933	7.3	14857
tt0085935	3.9	1553
tt0085939	5.5	126
tt0085943	6.1	94
tt0085946	6.8	80
tt0085947	7.3	251
tt0085951	7.1	1068
tt0085953	6.3	289
tt0085958	7.5	59
tt0085959	7.5	112663
tt0085963	6.5	123
tt0085966	6.8	127
tt0085967	5.9	60
tt0085968	6.0	82
tt0085970	6.6	20696
tt0085972	6.0	154
tt0085979	6.9	500
tt0085980	5.3	3140
tt0085981	7.2	750
tt0085983	5.8	173
tt0085990	6.4	64
tt0085991	7.8	1433
tt0085994	6.2	2022
tt0085995	7.4	94888
tt0085999	6.8	89
tt0086004	7.1	332
tt0086005	7.5	7572
tt0086006	6.2	60542
tt0086011	4.3	1169
tt0086013	4.0	1384
tt0086014	5.8	2886
tt0086017	7.1	457
tt0086020	5.1	89
tt0086022	8.1	22575
tt0086024	5.0	109
tt0086026	2.1	4199
tt0086033	6.1	542
tt0086034	6.6	93827
tt0086036	6.1	2763
tt0086037	4.4	65
tt0086047	5.8	97
tt0086050	5.7	2619
tt0086051	4.7	473
tt0086056	7.9	210
tt0086058	5.9	7925
tt0086061	6.7	59
tt0086062	7.2	59
tt0086064	6.2	408
tt0086066	7.1	74325
tt0086069	6.1	397
tt0086070	6.5	99
tt0086072	4.8	66
tt0086074	5.9	569
tt0086075	6.9	236
tt0086079	6.8	2775
tt0086081	6.6	348
tt0086087	7.4	6977
tt0086088	5.0	249
tt0086093	7.1	98
tt0086099	6.4	111
tt0086102	7.3	1598
tt0086103	7.1	132
tt0086104	6.8	719
tt0086107	3.8	111
tt0086111	6.1	109
tt0086112	7.1	3204
tt0086113	5.9	2276
tt0086119	3.7	144
tt0086122	6.6	325
tt0086127	6.0	72
tt0086129	5.1	10750
tt0086130	5.6	70
tt0086135	4.9	1247
tt0086136	4.7	872
tt0086137	4.3	957
tt0086138	5.3	78
tt0086139	7.0	98
tt0086141	3.8	1220
tt0086142	6.7	59
tt0086143	5.3	5809
tt0086145	4.8	173
tt0086146	5.6	121
tt0086148	6.8	2626
tt0086149	7.4	547
tt0086153	6.5	3367
tt0086154	6.5	23832
tt0086156	6.0	305
tt0086165	6.3	330
tt0086170	7.2	489
tt0086172	6.1	278
tt0086173	5.2	195
tt0086176	4.7	2303
tt0086182	8.2	2620
tt0086184	7.4	121
tt0086185	3.9	98
tt0086186	4.6	88
tt0086187	5.7	73
tt0086189	5.8	658
tt0086190	8.3	935341
tt0086192	6.1	4413
tt0086194	7.3	2082
tt0086197	7.8	55435
tt0086199	7.1	2161
tt0086200	6.8	79852
tt0086203	6.5	3197
tt0086204	6.3	83
tt0086205	5.3	748
tt0086206	4.8	111
tt0086212	5.5	455
tt0086213	7.3	837
tt0086214	6.1	650
tt0086216	7.2	31365
tt0086219	5.6	108
tt0086220	6.7	635
tt0086222	4.6	133
tt0086225	7.2	91
tt0086226	6.7	106
tt0086227	6.0	186
tt0086230	8.4	2893
tt0086231	8.8	2721
tt0086232	5.0	1378
tt0086234	5.2	84
tt0086238	4.2	301
tt0086240	6.1	871
tt0086242	7.2	1380
tt0086244	6.5	1041
tt0086245	7.5	287
tt0086247	4.4	200
tt0086248	3.9	1142
tt0086250	8.3	728286
tt0086253	5.8	115
tt0086257	5.8	260
tt0086260	6.0	120
tt0086262	2.9	670
tt0086263	4.9	754
tt0086264	4.6	2836
tt0086265	5.5	375
tt0086267	4.8	170
tt0086269	5.4	52
tt0086273	7.5	130
tt0086274	6.0	671
tt0086276	6.6	261
tt0086282	6.4	489
tt0086284	6.9	143
tt0086286	6.2	139
tt0086288	5.7	352
tt0086289	3.7	431
tt0086290	7.9	161
tt0086294	5.6	89
tt0086301	6.3	1490
tt0086303	7.0	239
tt0086304	7.0	599
tt0086306	7.0	63
tt0086308	6.6	2378
tt0086311	5.4	288
tt0086312	7.2	18039
tt0086314	5.8	393
tt0086318	7.1	482
tt0086319	7.7	1312
tt0086320	6.3	26359
tt0086325	3.6	7971
tt0086330	3.9	115
tt0086331	5.6	323
tt0086332	5.4	67
tt0086334	4.8	63
tt0086336	6.8	8280
tt0086337	6.3	545
tt0086338	6.7	88
tt0086339	5.1	265
tt0086340	4.3	1679
tt0086343	5.7	684
tt0086345	4.7	1139
tt0086346	5.5	5259
tt0086349	4.5	932
tt0086352	5.0	2622
tt0086355	6.7	5755
tt0086356	6.3	6235
tt0086358	8.0	1257
tt0086361	4.7	14398
tt0086366	5.7	7207
tt0086369	6.4	775
tt0086370	4.9	2021
tt0086371	7.4	227
tt0086372	6.3	617
tt0086373	6.7	15514
tt0086374	5.5	2580
tt0086377	6.5	1772
tt0086379	4.9	3533
tt0086381	4.3	577
tt0086383	6.7	40201
tt0086387	4.8	78
tt0086390	3.4	429
tt0086393	5.0	63561
tt0086394	4.7	997
tt0086397	5.9	4549
tt0086402	6.5	79
tt0086403	6.7	196
tt0086405	6.0	653
tt0086407	6.6	222
tt0086409	5.4	138
tt0086410	6.8	2428
tt0086412	6.0	426
tt0086420	7.4	2412
tt0086421	7.4	342
tt0086423	7.4	9202
tt0086425	7.4	54265
tt0086428	3.5	573
tt0086429	6.9	5631
tt0086434	5.6	427
tt0086438	5.8	218
tt0086442	4.1	217
tt0086443	5.4	1982
tt0086444	6.6	89
tt0086445	6.0	82
tt0086447	7.8	499
tt0086450	6.9	10107
tt0086453	3.3	124
tt0086456	6.6	554
tt0086459	5.5	232
tt0086460	5.8	92
tt0086461	5.5	752
tt0086462	7.6	312
tt0086465	7.5	132796
tt0086469	3.2	169
tt0086476	5.3	444
tt0086477	7.9	1002
tt0086479	6.1	405
tt0086482	6.0	127
tt0086483	6.6	573
tt0086484	5.5	397
tt0086486	2.6	2143
tt0086488	5.2	273
tt0086489	6.9	1080
tt0086490	6.1	174
tt0086491	6.5	32690
tt0086494	4.8	3824
tt0086497	7.0	956
tt0086498	5.2	197
tt0086499	7.1	61
tt0086503	6.2	53
tt0086504	5.4	69
tt0086505	6.8	316
tt0086508	6.4	8912
tt0086510	7.0	6783
tt0086511	6.6	88
tt0086512	6.0	61
tt0086513	4.0	55
tt0086515	7.5	458
tt0086516	5.5	60
tt0086520	6.8	553
tt0086523	5.6	847
tt0086525	6.4	13270
tt0086527	7.4	237
tt0086531	6.0	129
tt0086533	5.7	52
tt0086541	7.2	82466
tt0086542	6.2	943
tt0086543	7.2	6924
tt0086546	7.3	781
tt0086548	4.3	117
tt0086551	7.3	5730
tt0086553	6.4	170
tt0086554	7.4	606
tt0086557	6.0	158
tt0086560	5.4	79
tt0086561	7.3	492
tt0086562	6.8	94
tt0086563	3.2	91
tt0086566	6.1	459
tt0086567	7.1	89494
tt0086571	5.7	696
tt0086574	5.5	88
tt0086577	5.1	101
tt0086578	6.2	222
tt0086582	4.6	1046
tt0086584	7.2	62
tt0086585	5.6	270
tt0086586	6.1	207
tt0086588	6.7	55
tt0086589	7.0	4484
tt0086593	7.1	1803
tt0086594	6.7	122
tt0086597	7.6	1098
tt0086599	6.7	52
tt0086605	6.7	4267
tt0086606	7.4	2564
tt0086607	7.0	310
tt0086609	5.3	73
tt0086610	5.6	5877
tt0086616	6.6	143
tt0086617	7.1	19221
tt0086618	6.0	7276
tt0086619	6.6	12378
tt0086621	6.9	55
tt0086625	4.8	445
tt0086627	5.9	89
tt0086628	6.0	67
tt0086630	6.8	117
tt0086631	6.6	321
tt0086636	6.2	1895
tt0086637	7.7	39464
tt0086639	7.6	59
tt0086640	6.5	682
tt0086642	6.5	146
tt0086646	6.7	952
tt0086647	5.4	69
tt0086650	7.3	5284
tt0086652	5.3	105
tt0086654	4.5	100
tt0086655	7.3	4144
tt0086657	5.8	64
tt0086707	5.6	74
tt0086833	6.4	180
tt0086837	6.8	49202
tt0086841	5.9	178
tt0086846	6.8	992
tt0086847	3.3	120
tt0086850	6.5	1427
tt0086852	5.9	221
tt0086854	6.6	69
tt0086856	6.3	23713
tt0086857	5.1	71
tt0086859	5.9	10727
tt0086863	6.8	937
tt0086864	6.1	102
tt0086865	5.6	172
tt0086868	4.9	416
tt0086869	4.5	96
tt0086871	6.1	88
tt0086873	6.7	16541
tt0086874	7.0	2153
tt0086876	5.1	214
tt0086877	4.9	620
tt0086879	8.3	364006
tt0086881	5.7	126
tt0086883	7.5	67
tt0086884	5.5	590
tt0086886	6.6	1395
tt0086889	7.0	466
tt0086890	6.9	906
tt0086892	5.4	138
tt0086896	5.7	2681
tt0086902	5.7	969
tt0086904	7.1	5297
tt0086907	7.3	1355
tt0086910	4.5	105
tt0086911	4.9	806
tt0086915	7.0	136
tt0086919	4.2	138
tt0086923	7.4	156
tt0086925	6.5	62
tt0086926	5.5	942
tt0086927	6.3	35112
tt0086928	8.0	155
tt0086930	4.0	295
tt0086931	6.0	84
tt0086934	7.0	524
tt0086935	8.9	10276
tt0086942	6.2	632
tt0086943	7.6	83
tt0086945	6.2	269
tt0086946	6.5	3447
tt0086947	4.9	284
tt0086950	5.8	251
tt0086951	7.2	61
tt0086954	6.5	407
tt0086955	3.8	5423
tt0086960	7.3	160858
tt0086961	7.5	3926
tt0086964	5.6	246
tt0086967	3.3	621
tt0086968	6.9	87
tt0086969	7.3	21247
tt0086971	4.9	330
tt0086972	2.3	3393
tt0086973	5.8	9811
tt0086974	5.3	165
tt0086975	6.2	96
tt0086977	7.4	203
tt0086978	4.8	772
tt0086979	7.6	86263
tt0086980	4.8	499
tt0086981	5.2	1058
tt0086984	6.8	28390
tt0086985	3.7	421
tt0086987	3.0	4950
tt0086988	6.2	452
tt0086989	4.3	390
tt0086992	6.3	1745
tt0086993	7.1	24287
tt0086994	7.0	2913
tt0086995	5.8	71
tt0086998	5.8	5763
tt0086999	5.1	3681
tt0087001	5.5	1363
tt0087002	5.6	173
tt0087003	7.4	23637
tt0087004	6.7	5425
tt0087006	5.7	780
tt0087008	5.8	109
tt0087013	7.0	1275
tt0087015	5.6	10632
tt0087018	3.8	121
tt0087019	6.6	1323
tt0087020	7.1	3073
tt0087023	2.8	166
tt0087027	6.9	1104
tt0087032	5.1	14784
tt0087034	7.5	1424
tt0087039	6.6	554
tt0087041	5.1	290
tt0087042	4.7	3845
tt0087043	5.9	142
tt0087045	6.5	119
tt0087050	5.7	46990
tt0087052	5.0	75
tt0087054	6.7	2593
tt0087060	7.0	2640
tt0087062	5.5	8966
tt0087065	6.6	6765
tt0087066	7.1	131
tt0087068	5.2	898
tt0087072	6.7	1704
tt0087075	6.7	14801
tt0087078	5.9	75404
tt0087085	6.0	147
tt0087088	7.3	600
tt0087089	6.5	16256
tt0087091	6.7	1775
tt0087092	6.6	240
tt0087095	3.3	63
tt0087096	5.2	1176
tt0087100	6.4	6296
tt0087102	5.8	155
tt0087104	4.6	60
tt0087114	6.7	64
tt0087115	6.0	104
tt0087121	7.4	273
tt0087123	8.1	3105
tt0087126	5.5	80
tt0087127	4.6	4263
tt0087129	6.6	669
tt0087130	4.5	1776
tt0087133	5.7	223
tt0087134	3.7	174
tt0087135	5.7	70
tt0087137	6.8	590
tt0087142	5.7	408
tt0087144	6.8	1081
tt0087147	6.7	958
tt0087148	6.5	827
tt0087150	6.4	354
tt0087164	7.7	1220
tt0087165	5.3	93
tt0087166	5.8	71
tt0087167	6.6	77
tt0087168	4.9	95
tt0087170	7.1	94
tt0087171	3.9	98
tt0087175	6.3	13534
tt0087179	5.3	61
tt0087181	6.0	800
tt0087182	6.5	125301
tt0087186	5.7	54
tt0087188	7.6	5465
tt0087197	6.5	6867
tt0087198	4.0	218
tt0087202	6.6	116
tt0087205	6.8	147
tt0087208	6.3	287
tt0087221	5.5	53
tt0087222	6.1	3412
tt0087229	4.5	1893
tt0087231	6.8	10522
tt0087233	6.5	12498
tt0087237	5.1	837
tt0087238	5.8	225
tt0087242	6.9	83
tt0087243	4.8	685
tt0087246	7.0	658
tt0087247	5.7	2992
tt0087249	5.6	60
tt0087250	6.5	1292
tt0087251	7.2	87
tt0087258	2.2	2993
tt0087260	5.5	819
tt0087262	6.1	28991
tt0087263	6.3	2146
tt0087265	6.2	4858
tt0087268	6.4	2093
tt0087270	4.3	218
tt0087273	7.4	98
tt0087277	6.6	69200
tt0087280	6.8	9118
tt0087284	6.2	856
tt0087287	4.5	293
tt0087289	4.5	237
tt0087290	2.5	109
tt0087297	6.9	466
tt0087298	6.0	44496
tt0087300	6.5	86
tt0087301	8.1	782
tt0087303	4.7	133
tt0087307	4.8	88
tt0087310	6.2	279
tt0087313	6.4	1424
tt0087314	5.2	109
tt0087315	4.9	197
tt0087320	6.4	172
tt0087322	7.4	311
tt0087328	7.6	1334
tt0087332	7.8	350520
tt0087333	4.1	461
tt0087336	4.8	1071
tt0087337	5.3	1379
tt0087343	7.7	77
tt0087344	6.3	5911
tt0087349	8.9	1644
tt0087350	4.9	141
tt0087352	6.8	84
tt0087354	5.7	618
tt0087355	6.7	239
tt0087359	5.4	1731
tt0087363	7.3	194117
tt0087365	6.4	17496
tt0087366	5.8	298
tt0087373	7.6	1730
tt0087374	3.9	553
tt0087376	6.8	292
tt0087377	7.2	734
tt0087378	7.2	60
tt0087379	5.2	196
tt0087384	4.9	568
tt0087385	4.9	3098
tt0087386	5.8	1921
tt0087387	6.9	106
tt0087389	6.4	85
tt0087391	6.4	132
tt0087396	6.4	83
tt0087397	5.9	440
tt0087399	5.3	687
tt0087402	3.8	176
tt0087406	5.6	51
tt0087412	3.7	316
tt0087414	7.0	7268
tt0087417	7.5	549
tt0087418	4.2	355
tt0087419	7.9	124
tt0087423	7.2	75
tt0087425	5.0	3039
tt0087428	6.0	7732
tt0087429	5.8	167
tt0087430	6.2	315
tt0087431	4.4	76
tt0087432	6.7	2305
tt0087433	7.1	2122
tt0087434	6.6	53
tt0087436	4.6	880
tt0087451	5.7	9754
tt0087452	6.1	5153
tt0087456	7.0	636
tt0087461	4.4	146
tt0087462	6.6	150
tt0087464	5.9	1245
tt0087465	7.1	268
tt0087466	6.2	54
tt0087468	8.0	64
tt0087469	7.6	442020
tt0087472	5.8	2904
tt0087473	6.6	227
tt0087474	5.9	254
tt0087476	4.4	125
tt0087481	7.2	9036
tt0087482	5.8	2840
tt0087488	8.3	919
tt0087492	6.3	65
tt0087495	7.1	493
tt0087507	6.6	13098
tt0087509	4.8	72
tt0087513	3.6	686
tt0087514	6.4	2075
tt0087515	6.2	66
tt0087520	6.1	990
tt0087523	4.6	362
tt0087525	5.9	785
tt0087527	6.1	3297
tt0087528	6.1	251
tt0087530	7.4	947
tt0087537	7.9	2542
tt0087538	7.3	184004
tt0087543	7.2	227
tt0087544	8.1	147263
tt0087545	7.3	788
tt0087550	6.2	598
tt0087553	7.8	50944
tt0087555	5.6	466
tt0087556	4.3	264
tt0087564	6.6	408
tt0087566	6.9	594
tt0087571	6.8	104
tt0087576	5.1	136
tt0087578	7.2	11707
tt0087580	6.8	250
tt0087588	6.4	84
tt0087589	5.9	2030
tt0087592	5.6	1553
tt0087597	6.8	37862
tt0087599	5.3	86
tt0087602	5.9	135
tt0087606	7.4	1623
tt0087607	4.8	134
